"genome"	"mean_coverage_bin"	"3-Hydroxypropionate bi-cycle"	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	"Dicarboxylate-hydroxybutyrate cycle"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	"Glyoxylate cycle"	"Hydroxypropionate-hydroxybutylate cycle"	"Methanogenesis, CO2 => methane"	"Pentose phosphate pathway (Pentose phosphate cycle)"	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"	"Reductive citrate cycle (Arnon-Buchanan cycle)"	"Reductive pentose phosphate cycle (Calvin cycle)"	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	"Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	"Complex II: Succinate dehydrogenase (ubiquinone)"	"Complex II: Succinate dehydrogenase, prokaryotes"	"Complex III: Cytochrome bc1 complex"	"Complex III: Cytochrome bc1 complex respiratory unit"	"Complex III: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	"Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase"	"Complex IV Low affinity: Cytochrome c oxidase"	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	"Complex IV Low affinity: Cytochrome o ubiquinol oxidase"	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	"CAZy: Alpha-galactans"	"CAZy: Alpha-mannan"	"CAZy: Amorphous Cellulose"	"CAZy: Arabinan"	"CAZy: Arabinose cleavage"	"CAZy: Beta-galactan (pectic galactan)"	"CAZy: Beta-mannan"	"CAZy: Chitin"	"CAZy: Crystalline Cellulose"	"CAZy: Fucose Cleavage"	"CAZy: Mixed-Linkage glucans"	"CAZy: Mucin"	"CAZy: Pectin"	"CAZy: Polyphenolics"	"CAZy: Rhamnose cleavage"	"CAZy: Starch"	"CAZy: Sulf-Polysachharides"	"CAZy: Xylans"	"CAZy: Xyloglucan"	"Methanogenesis and methanotrophy: Key functional gene"	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	"Methanogenesis and methanotrophy: dimethylamine => monomethylamine"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	"Methanogenesis and methanotrophy: methanol => methane"	"Methanogenesis and methanotrophy: monomethylamine => ammonia"	"Methanogenesis and methanotrophy: putative but not defining CO2 => methane"	"Methanogenesis and methanotrophy: trimethylamine => dimethylamine"	"Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation"	"Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)"	"Nitrogen metabolism: Nitrogen fixation altennative"	"Nitrogen metabolism: ammonia => nitrite"	"Nitrogen metabolism: nitrate => nitrite"	"Nitrogen metabolism: nitric oxide => nitrous oxide"	"Nitrogen metabolism: nitrite => nitrate"	"Nitrogen metabolism: nitrite => nitric oxide"	"Nitrogen metabolism: nitrogen => ammonia"	"Nitrogen metabolism: nitrous oxide => nitrogen"	"Other Reductases: TMAO reductase"	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	"Other Reductases: mercury reduction"	"Other Reductases: selenate/Chlorate reduction"	"Photosynthesis: Photosystem I"	"Photosynthesis: Photosystem II"	"SCFA and alcohol conversions: Alcohol production"	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	"SCFA and alcohol conversions: lactate D"	"SCFA and alcohol conversions: lactate L"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v1"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v2"	"SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3"	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	"Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide"	"Sulfur metabolism: tetrathionate => thiosulfate"	"Sulfur metabolism: thiosulfate => sulfite"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Sample_site"	"phylum_family_genome"	"family_genus_genome"	"genus_species_genome"
"STF1_236"	7.27743972727273	0	0	0.375	0.230769230769231	0	0.666666666666667	0	0.214285714285714	0.125	0.714285714285714	0.285714285714286	0.4	0.727272727272727	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0.777777777777778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_C"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__"	"s__"	"F1"	"p__Firmicutes_C , f__Acidaminococcaceae ( STF1_236 )"	"f__Acidaminococcaceae , g__ ( STF1_236 )"	"g__ , s__ ( STF1_236 )"
"STF1_237"	13.6497996740088	0	0	0.125	0.0769230769230769	0	0.666666666666667	0	0.142857142857143	0	0.571428571428571	0.142857142857143	0.3	0.545454545454545	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Cloacimonadota"	"c__Cloacimonadia"	"o__Cloacimonadales"	"f__Cloacimonadaceae"	"g__"	"s__"	"F1"	"p__Cloacimonadota , f__Cloacimonadaceae ( STF1_237 )"	"f__Cloacimonadaceae , g__ ( STF1_237 )"	"g__ , s__ ( STF1_237 )"
"STF1_238"	3.56514946987952	0	0	0.25	0.230769230769231	0.5	0.888888888888889	0	0.0714285714285714	0.125	0.857142857142857	0.428571428571429	0.4	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777777777778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Christensenellales"	"f__CAG-74"	"g__DTU024"	"s__"	"F1"	"p__Firmicutes_A , f__CAG-74 ( STF1_238 )"	"f__CAG-74 , g__DTU024 ( STF1_238 )"	"g__DTU024 , s__ ( STF1_238 )"
"STF1_239"	4.09034074132492	0	0.5	0.25	0.230769230769231	0	0.444444444444444	0	0	0.75	0	0.142857142857143	0.5	0.363636363636364	0	0	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444444444444	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Archaea"	"p__Halobacterota"	"c__Methanosarcinia"	"o__Methanotrichales"	"f__Methanotrichaceae"	"g__Methanothrix"	"s__"	"F1"	"p__Halobacterota , f__Methanotrichaceae ( STF1_239 )"	"f__Methanotrichaceae , g__Methanothrix ( STF1_239 )"	"g__Methanothrix , s__ ( STF1_239 )"
"STF1_24"	2.94659641926346	0	0	0.125	0	0.25	0.666666666666667	0	0	0	0.428571428571429	0	0.2	0.454545454545455	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Spirochaetota"	"c__Spirochaetia"	"o__Sphaerochaetales"	"f__Sphaerochaetaceae"	"g__"	"s__"	"F1"	"p__Spirochaetota , f__Sphaerochaetaceae ( STF1_24 )"	"f__Sphaerochaetaceae , g__ ( STF1_24 )"	"g__ , s__ ( STF1_24 )"
"STF1_240"	4.28817925925926	0	0	0.375	0.153846153846154	0.25	0.888888888888889	0	0.214285714285714	0	0.714285714285714	0.285714285714286	0.4	0.727272727272727	0	0	0.181818181818182	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Tissierellales"	"f__Sedimentibacteraceae"	"g__Sedimentibacter"	"s__"	"F1"	"p__Firmicutes_A , f__Sedimentibacteraceae ( STF1_240 )"	"f__Sedimentibacteraceae , g__Sedimentibacter ( STF1_240 )"	"g__Sedimentibacter , s__ ( STF1_240 )"
"STF1_241"	8.43789516509434	0	0	0.25	0.153846153846154	0	0.777777777777778	0	0.142857142857143	0	0.428571428571429	0.285714285714286	0.4	0.454545454545455	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_D"	"c__Proteinivoracia"	"o__UBA4975"	"f__UBA4975"	"g__UBA4975"	"s__UBA4975 sp002408465"	"F1"	"p__Firmicutes_D , f__UBA4975 ( STF1_241 )"	"f__UBA4975 , g__UBA4975 ( STF1_241 )"	"g__UBA4975 , s__UBA4975 sp002408465 ( STF1_241 )"
"STF1_242"	4.79554704790419	0	0	0.75	0.230769230769231	0	0.777777777777778	0.4	0.0714285714285714	0	0.571428571428571	0.285714285714286	0.7	0.545454545454545	0	0	0.181818181818182	0	0	0.75	0	0	0.333333333333333	0.333333333333333	0	0	0.0666666666666667	0.666666666666667	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__F082"	"g__UBA5536"	"s__"	"F1"	"p__Bacteroidota , f__F082 ( STF1_242 )"	"f__F082 , g__UBA5536 ( STF1_242 )"	"g__UBA5536 , s__ ( STF1_242 )"
"STF1_243"	4.3104114113924	0	0	0.25	0.0769230769230769	0	1	0	0	0	0.714285714285714	0.285714285714286	0.4	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777777777778	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__ML615J-28"	"f__CAG-698"	"g__"	"s__"	"F1"	"p__Firmicutes , f__CAG-698 ( STF1_243 )"	"f__CAG-698 , g__ ( STF1_243 )"	"g__ , s__ ( STF1_243 )"
"STF1_244"	2.57074067927928	0	0	0.75	0.230769230769231	0.75	0.777777777777778	0.4	0	0	0.714285714285714	0.142857142857143	0.6	0.545454545454545	0	0	0.0909090909090909	0	0	0.25	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0.875	0	0.111111111111111	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prolixibacteraceae"	"g__"	"s__"	"F1"	"p__Bacteroidota , f__Prolixibacteraceae ( STF1_244 )"	"f__Prolixibacteraceae , g__ ( STF1_244 )"	"g__ , s__ ( STF1_244 )"
"STF1_245"	2.51986634405145	0	0	0.375	0.0769230769230769	0	0.444444444444444	0	0	0	0.571428571428571	0.285714285714286	0.4	0.636363636363636	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__Christensenellales"	"f__CAG-138"	"g__"	"s__"	"F1"	"p__Firmicutes_A , f__CAG-138 ( STF1_245 )"	"f__CAG-138 , g__ ( STF1_245 )"	"g__ , s__ ( STF1_245 )"
"STF1_246"	3.2309937244582	0	0	0.25	0.153846153846154	0	0.777777777777778	0	0.142857142857143	0	0.142857142857143	0.285714285714286	0.4	0.454545454545455	0	0	0.0909090909090909	0	0	0.25	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0.625	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__P3"	"g__UBA10566"	"s__UBA10566 sp002399565"	"F1"	"p__Bacteroidota , f__P3 ( STF1_246 )"	"f__P3 , g__UBA10566 ( STF1_246 )"	"g__UBA10566 , s__UBA10566 sp002399565 ( STF1_246 )"
"STF1_247"	5.19247848275862	0	0	0.125	0.0769230769230769	0	0.444444444444444	0	0	0	0.142857142857143	0	0.2	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__Paceibacterales"	"f__UBA5633"	"g__UBA2558"	"s__"	"F1"	"p__Patescibacteria , f__UBA5633 ( STF1_247 )"	"f__UBA5633 , g__UBA2558 ( STF1_247 )"	"g__UBA2558 , s__ ( STF1_247 )"
"STF1_248"	17.4279310857143	0	0	0	0.0769230769230769	0	0.555555555555556	0	0	0	0	0.142857142857143	0.2	0.363636363636364	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes_A"	"c__Clostridia"	"o__TANB77"	"f__"	"g__"	"s__"	"F1"	"p__Firmicutes_A , f__ ( STF1_248 )"	"f__ , g__ ( STF1_248 )"	"g__ , s__ ( STF1_248 )"
"STF1_249"	11.8241524479167	0	0	0	0	0	0.888888888888889	0	0	0	0.714285714285714	0	0.2	0.727272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777777777778	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__RFN20"	"f__UBA1709"	"g__"	"s__"	"F1"	"p__Firmicutes , f__UBA1709 ( STF1_249 )"	"f__UBA1709 , g__ ( STF1_249 )"	"g__ , s__ ( STF1_249 )"
"STF1_25"	3.89099263636364	0	0	1	0.384615384615385	0.5	0.888888888888889	0.6	0.142857142857143	0.25	1	0.571428571428571	0.9	0.636363636363636	0	0	0.0909090909090909	0	0	0.75	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Desulfobacterota"	"c__Desulfobacteria"	"o__Desulfobacterales"	"f__"	"g__"	"s__"	"F1"	"p__Desulfobacterota , f__ ( STF1_25 )"	"f__ , g__ ( STF1_25 )"	"g__ , s__ ( STF1_25 )"
"STF1_250"	4.80952742570281	0	0	0.25	0.153846153846154	0.25	1	0	0.0714285714285714	0	0.714285714285714	0.285714285714286	0.4	0.727272727272727	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.666666666666667	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Izemoplasmatales"	"f__UBA5603"	"g__"	"s__"	"F1"	"p__Firmicutes , f__UBA5603 ( STF1_250 )"	"f__UBA5603 , g__ ( STF1_250 )"	"g__ , s__ ( STF1_250 )"
"STF1_251"	185.378176468254	0	0	0.25	0.153846153846154	0.5	0.666666666666667	0	0.142857142857143	0	0.571428571428571	0.428571428571429	0.3	0.636363636363636	0	0	0.0909090909090909	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.75	0	0.333333333333333	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__UBA932"	"g__DMER64"	"s__"	"F1"	"p__Bacteroidota , f__UBA932 ( STF1_251 )"	"f__UBA932 , g__DMER64 ( STF1_251 )"	"g__DMER64 , s__ ( STF1_251 )"
