genome	mean_coverage_bin	total_mean_coverage_site	relative_mean_coverage_bin	3-Hydroxypropionate bi-cycle	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	Dicarboxylate-hydroxybutyrate cycle	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	Glyoxylate cycle	Hydroxypropionate-hydroxybutylate cycle	"Methanogenesis, CO2 => methane"	Pentose phosphate pathway (Pentose phosphate cycle)	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Reductive citrate cycle (Arnon-Buchanan cycle)	Reductive pentose phosphate cycle (Calvin cycle)	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	Complex II: Succinate dehydrogenase (ubiquinone)	"Complex II: Succinate dehydrogenase, prokaryotes"	Complex III: Cytochrome bc1 complex	Complex III: Cytochrome bc1 complex respiratory unit	Complex III: Cytochrome bd ubiquinol oxidase	Complex IV High affinity: Cytochrome bd ubiquinol oxidase	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase	Complex IV Low affinity: Cytochrome c oxidase	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	Complex IV Low affinity: Cytochrome o ubiquinol oxidase	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	CAZy: Alpha-galactans	CAZy: Alpha-mannan	CAZy: Amorphous Cellulose	CAZy: Arabinan	CAZy: Arabinose cleavage	CAZy: Beta-galactan (pectic galactan)	CAZy: Beta-mannan	CAZy: Chitin	CAZy: Crystalline Cellulose	CAZy: Fucose Cleavage	CAZy: Mixed-Linkage glucans	CAZy: Mucin	CAZy: Pectin	CAZy: Polyphenolics	CAZy: Rhamnose cleavage	CAZy: Starch	CAZy: Sulf-Polysachharides	CAZy: Xylans	CAZy: Xyloglucan	Methanogenesis and methanotrophy: Key functional gene	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	Methanogenesis and methanotrophy: dimethylamine => monomethylamine	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	Methanogenesis and methanotrophy: methanol => methane	Methanogenesis and methanotrophy: monomethylamine => ammonia	Methanogenesis and methanotrophy: putative but not defining CO2 => methane	Methanogenesis and methanotrophy: trimethylamine => dimethylamine	Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation	Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation	Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation	Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)	Nitrogen metabolism: Nitrogen fixation altennative	Nitrogen metabolism: ammonia => nitrite	Nitrogen metabolism: nitrate => nitrite	Nitrogen metabolism: nitric oxide => nitrous oxide	Nitrogen metabolism: nitrite => nitrate	Nitrogen metabolism: nitrite => nitric oxide	Nitrogen metabolism: nitrogen => ammonia	Nitrogen metabolism: nitrous oxide => nitrogen	Other Reductases: TMAO reductase	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	Other Reductases: mercury reduction	Other Reductases: selenate/Chlorate reduction	Photosynthesis: Photosystem I	Photosynthesis: Photosystem II	SCFA and alcohol conversions: Alcohol production	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	SCFA and alcohol conversions: lactate D	SCFA and alcohol conversions: lactate L	SCFA and alcohol conversions: pyruvate => acetyl CoA v1	SCFA and alcohol conversions: pyruvate => acetyl CoA v2	SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide	Sulfur metabolism: tetrathionate => thiosulfate	Sulfur metabolism: thiosulfate => sulfite	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample_site	phylum_family_genome	family_genus_genome	genus_species_genome
STF1_71	4.886734909	4539.997799	0.107637385	0	0	0.125	0	0.5	0.555555556	0	0	0	0.714285714	0.142857143	0.1	0.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Peribacterales	f__Peribacteraceae	g__	s__	F1	"p__Patescibacteria , f__Peribacteraceae ( STF1_71 )"	"f__Peribacteraceae , g__ ( STF1_71 )"	"g__ , s__ ( STF1_71 )"
STF1_72	3.440914125	4539.997799	0.075791097	0	0	0.375	0.230769231	0	0.888888889	0	0.142857143	0.125	0.571428571	0.142857143	0.4	0.454545455	0.090909091	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_B	c__Syntrophomonadia	o__Syntrophomonadales	f__Syntrophomonadaceae	g__UBA1368	s__	F1	"p__Firmicutes_B , f__Syntrophomonadaceae ( STF1_72 )"	"f__Syntrophomonadaceae , g__UBA1368 ( STF1_72 )"	"g__UBA1368 , s__ ( STF1_72 )"
STF1_73	5.375136276	4539.997799	0.11839513	0	0	0	0.153846154	0	0.777777778	0	0	0	0.142857143	0	0.2	0.363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__	o__	f__	g__	s__	F1	"p__Patescibacteria , f__ ( STF1_73 )"	"f__ , g__ ( STF1_73 )"	"g__ , s__ ( STF1_73 )"
STF1_74	2.996097412	4539.997799	0.065993367	0	0	0.5	0.230769231	0	1	0	0.142857143	0.125	0.571428571	0.285714286	0.6	0.727272727	0	0	0.090909091	0	0	0.75	0	0	0.666666667	0.666666667	0	0	0	0	0	0	0.75	0	0.222222222	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__BBW3	g__UBA5261	s__	F1	"p__Bacteroidota , f__BBW3 ( STF1_74 )"	"f__BBW3 , g__UBA5261 ( STF1_74 )"	"g__UBA5261 , s__ ( STF1_74 )"
STF1_75	16.8497569	4539.997799	0.3711402	0	0	0.875	0.461538462	0	0.777777778	0.6	0.071428571	0	0.714285714	0.285714286	0.8	0.909090909	0	0	1	0	0	1	0.3	1	0	0	0.75	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Gallionellaceae	g__Gallionella	s__	F1	"p__Proteobacteria , f__Gallionellaceae ( STF1_75 )"	"f__Gallionellaceae , g__Gallionella ( STF1_75 )"	"g__Gallionella , s__ ( STF1_75 )"
STF1_76	5.110663987	4539.997799	0.112569746	0	0	0.375	0.153846154	0	1	0	0.142857143	0.125	0.714285714	0.428571429	0.4	0.818181818	0.181818182	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_B	c__Syntrophomonadia	o__Syntrophomonadales	f__Syntrophomonadaceae	g__	s__	F1	"p__Firmicutes_B , f__Syntrophomonadaceae ( STF1_76 )"	"f__Syntrophomonadaceae , g__ ( STF1_76 )"	"g__ , s__ ( STF1_76 )"
STF1_77	25.3015305	4539.997799	0.557302704	0	0	0.5	0.076923077	0.25	0.888888889	0	0	0	0.571428571	0.428571429	0.5	0.636363636	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.888888889	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Christensenellales	f__CAG-74	g__	s__	F1	"p__Firmicutes_A , f__CAG-74 ( STF1_77 )"	"f__CAG-74 , g__ ( STF1_77 )"	"g__ , s__ ( STF1_77 )"
STF1_78	2.910510508	4539.997799	0.064108192	0	0	0.375	0.076923077	0.75	0.666666667	0.2	0	0	0.571428571	0.142857143	0.4	0.545454545	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__Victivallaceae	g__	s__	F1	"p__Verrucomicrobiota , f__Victivallaceae ( STF1_78 )"	"f__Victivallaceae , g__ ( STF1_78 )"	"g__ , s__ ( STF1_78 )"
STF1_79	3.584021194	4539.997799	0.078943236	0	0	0.25	0.153846154	0	0.777777778	0	0.071428571	0.125	0.714285714	0.285714286	0.4	0.727272727	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_B	c__Syntrophomonadia	o__Syntrophomonadales	f__Syntrophomonadaceae	g__Syntrophomonas	s__	F1	"p__Firmicutes_B , f__Syntrophomonadaceae ( STF1_79 )"	"f__Syntrophomonadaceae , g__Syntrophomonas ( STF1_79 )"	"g__Syntrophomonas , s__ ( STF1_79 )"
STF1_8	4.734512454	4539.997799	0.104284466	0	0	0.5	0.230769231	0	0.777777778	0	0.071428571	0.25	0.571428571	0.428571429	0.6	0.636363636	0	0	0.181818182	0	0	0.5	0	0	0.666666667	0.666666667	0	0	0	0	0	0	0.875	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA7960	g__	s__	F1	"p__Bacteroidota , f__UBA7960 ( STF1_8 )"	"f__UBA7960 , g__ ( STF1_8 )"	"g__ , s__ ( STF1_8 )"
STF1_80	3.404344077	4539.997799	0.074985589	0	0.5	0.625	0.384615385	0	0.888888889	0.6	0	0.875	0.285714286	0.428571429	0.6	0.181818182	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Archaea	p__Halobacterota	c__Methanosarcinia	o__Methanosarcinales	f__Methanosarcinaceae	g__Methanosarcina	s__Methanosarcina sp002509325	F1	"p__Halobacterota , f__Methanosarcinaceae ( STF1_80 )"	"f__Methanosarcinaceae , g__Methanosarcina ( STF1_80 )"	"g__Methanosarcina , s__Methanosarcina sp002509325 ( STF1_80 )"
STF1_81	3.891006486	4539.997799	0.08570503	0	0	0.5	0	0.75	0.777777778	0.2	0.071428571	0	0.714285714	0	0.6	0.727272727	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0.777777778	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Saccharofermentanales	f__UBA5734	g__	s__	F1	"p__Firmicutes_A , f__UBA5734 ( STF1_81 )"	"f__UBA5734 , g__ ( STF1_81 )"	"g__ , s__ ( STF1_81 )"
STF1_82	5.774068	4539.997799	0.127182176	0	0	0	0	0	0.333333333	0	0	0	0	0	0.1	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__Absconditabacterales	f__X112	g__UBA3291	s__	F1	"p__Patescibacteria , f__X112 ( STF1_82 )"	"f__X112 , g__UBA3291 ( STF1_82 )"	"g__UBA3291 , s__ ( STF1_82 )"
STF1_83	137.869143	4539.997799	3.036766736	0	0	0.875	0.230769231	0.25	1	0.4	0.071428571	0.25	0.857142857	0.285714286	0.8	0.727272727	0	0	0.090909091	0	0	0.75	0	0	0.666666667	0.666666667	0	0	0	0	0	0	0.875	0	0.333333333	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA12481	g__UBA12481	s__	F1	"p__Bacteroidota , f__UBA12481 ( STF1_83 )"	"f__UBA12481 , g__UBA12481 ( STF1_83 )"	"g__UBA12481 , s__ ( STF1_83 )"
STF1_84	16.88382321	4539.997799	0.371890559	0	0	0.25	0.153846154	0	0.777777778	0	0.071428571	0	0.714285714	0.285714286	0.4	0.727272727	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777778	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes	c__Bacilli	o__Izemoplasmatales	f__UBA5603	g__UBA12489	s__	F1	"p__Firmicutes , f__UBA5603 ( STF1_84 )"	"f__UBA5603 , g__UBA12489 ( STF1_84 )"	"g__UBA12489 , s__ ( STF1_84 )"
STF1_85	2.775389735	4539.997799	0.061131962	0	0	0.125	0	0	0.666666667	0	0	0	0.571428571	0	0.2	0.909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__UBA1369	f__	g__	s__	F1	"p__Patescibacteria , f__ ( STF1_85 )"	"f__ , g__ ( STF1_85 )"	"g__ , s__ ( STF1_85 )"
STF1_86	5.649652673	4539.997799	0.124441749	0	0	0	0	0	0.333333333	0	0	0	0.285714286	0	0.2	0.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__4C28d-15	f__UBA1242	g__UBA5489	s__UBA5489 sp002424095	F1	"p__Firmicutes_A , f__UBA1242 ( STF1_86 )"	"f__UBA1242 , g__UBA5489 ( STF1_86 )"	"g__UBA5489 , s__UBA5489 sp002424095 ( STF1_86 )"
STF1_87	2.605528783	4539.997799	0.05739053	0	0	0.25	0.076923077	0	0.666666667	0	0	0	0.571428571	0	0.4	0.636363636	0	0	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	d__Bacteria	p__Cloacimonadota	c__Cloacimonadia	o__Cloacimonadales	f__Cloacimonadaceae	g__Cloacimonas	s__Cloacimonas sp002432865	F1	"p__Cloacimonadota , f__Cloacimonadaceae ( STF1_87 )"	"f__Cloacimonadaceae , g__Cloacimonas ( STF1_87 )"	"g__Cloacimonas , s__Cloacimonas sp002432865 ( STF1_87 )"
STF1_88	22.25154898	4539.997799	0.490122462	0	0	0.375	0.307692308	0.25	1	0	0.142857143	0	0.571428571	0.142857143	0.4	0.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0.888888889	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__UBA10908	s__	F1	"p__Firmicutes_A , f__Anaerovoracaceae ( STF1_88 )"	"f__Anaerovoracaceae , g__UBA10908 ( STF1_88 )"	"g__UBA10908 , s__ ( STF1_88 )"
